# generated by research/tools/experiments/look_plan.py; do not edit (edit look-ownership-overrides.csv)
decision_id,look_number,look_state,cluster,look_group,tuning_wave,owning_experiment,participating_experiments,tuning_only_experiments,hc_screen_experiments,comparison_owners,ws_source_records,mde_record_path,look_condition,ownership_basis
DEC-LEG-060,1,PLANNED,legacy,LG-legacy,4,EXP-ECO-006,,,EXP-LEGACY-050,,research/experiments/EXP-ECO-006/record.md,research/normalized/EXP-ECO-006/decision/DEC-LEG-060-look1-mde.json,after W and S of every decision in the look group are recorded on tuning (PA-03 rule 2); MDE gate section 4.12 passes,rule:home-domain>section-overlap>cluster-focus>fewest-decisions
DEC-LEG-060,2,RESERVED,legacy,LG-legacy,4,EXP-ECO-006,,,EXP-LEGACY-050,,research/experiments/EXP-ECO-006/record.md,research/normalized/EXP-ECO-006/decision/DEC-LEG-060-look2-mde.json,"only after a documented change, on new validation items from new independence groups committed and fingerprinted before use (section 5.2); otherwise labelled tuning",rule:home-domain>section-overlap>cluster-focus>fewest-decisions
DEC-LEG-061,1,PLANNED,legacy,LG-legacy,2,EXP-LEGACY-010,EXP-CONF-011,,EXP-LEGACY-002,,research/experiments/EXP-LEGACY-010/record.md; research/experiments/EXP-CONF-011/record.md,research/normalized/EXP-LEGACY-010/decision/DEC-LEG-061-look1-mde.json,after W and S of every decision in the look group are recorded on tuning (PA-03 rule 2); MDE gate section 4.12 passes,rule:home-domain>section-overlap>cluster-focus>fewest-decisions
DEC-LEG-061,2,RESERVED,legacy,LG-legacy,2,EXP-LEGACY-010,EXP-CONF-011,,EXP-LEGACY-002,,research/experiments/EXP-LEGACY-010/record.md; research/experiments/EXP-CONF-011/record.md,research/normalized/EXP-LEGACY-010/decision/DEC-LEG-061-look2-mde.json,"only after a documented change, on new validation items from new independence groups committed and fingerprinted before use (section 5.2); otherwise labelled tuning",rule:home-domain>section-overlap>cluster-focus>fewest-decisions
DEC-LEG-062,1,PLANNED,legacy,LG-legacy,2,EXP-LEGACY-010,EXP-CONF-011,,EXP-LEGACY-002,,research/experiments/EXP-LEGACY-010/record.md; research/experiments/EXP-CONF-011/record.md,research/normalized/EXP-LEGACY-010/decision/DEC-LEG-062-look1-mde.json,after W and S of every decision in the look group are recorded on tuning (PA-03 rule 2); MDE gate section 4.12 passes,rule:home-domain>section-overlap>cluster-focus>fewest-decisions
DEC-LEG-062,2,RESERVED,legacy,LG-legacy,2,EXP-LEGACY-010,EXP-CONF-011,,EXP-LEGACY-002,,research/experiments/EXP-LEGACY-010/record.md; research/experiments/EXP-CONF-011/record.md,research/normalized/EXP-LEGACY-010/decision/DEC-LEG-062-look2-mde.json,"only after a documented change, on new validation items from new independence groups committed and fingerprinted before use (section 5.2); otherwise labelled tuning",rule:home-domain>section-overlap>cluster-focus>fewest-decisions
DEC-LEG-063,1,PLANNED,legacy,LG-legacy,1,EXP-CONF-011,,,EXP-LEGACY-002; EXP-LEGACY-005,,research/experiments/EXP-CONF-011/record.md,research/normalized/EXP-CONF-011/decision/DEC-LEG-063-look1-mde.json,after W and S of every decision in the look group are recorded on tuning (PA-03 rule 2); MDE gate section 4.12 passes,rule:home-domain>section-overlap>cluster-focus>fewest-decisions
DEC-LEG-063,2,RESERVED,legacy,LG-legacy,1,EXP-CONF-011,,,EXP-LEGACY-002; EXP-LEGACY-005,,research/experiments/EXP-CONF-011/record.md,research/normalized/EXP-CONF-011/decision/DEC-LEG-063-look2-mde.json,"only after a documented change, on new validation items from new independence groups committed and fingerprinted before use (section 5.2); otherwise labelled tuning",rule:home-domain>section-overlap>cluster-focus>fewest-decisions
DEC-LEG-064,1,PLANNED,legacy,LG-legacy,2,EXP-LEGACY-010,EXP-CONF-011,,EXP-CONF-009; EXP-LEGACY-002,,research/experiments/EXP-LEGACY-010/record.md; research/experiments/EXP-CONF-011/record.md,research/normalized/EXP-LEGACY-010/decision/DEC-LEG-064-look1-mde.json,after W and S of every decision in the look group are recorded on tuning (PA-03 rule 2); MDE gate section 4.12 passes,rule:home-domain>section-overlap>cluster-focus>fewest-decisions
DEC-LEG-064,2,RESERVED,legacy,LG-legacy,2,EXP-LEGACY-010,EXP-CONF-011,,EXP-CONF-009; EXP-LEGACY-002,,research/experiments/EXP-LEGACY-010/record.md; research/experiments/EXP-CONF-011/record.md,research/normalized/EXP-LEGACY-010/decision/DEC-LEG-064-look2-mde.json,"only after a documented change, on new validation items from new independence groups committed and fingerprinted before use (section 5.2); otherwise labelled tuning",rule:home-domain>section-overlap>cluster-focus>fewest-decisions
DEC-LEG-065,1,PLANNED,legacy,LG-legacy,2,EXP-LEGACY-010,EXP-ECO-011; EXP-PLAT-003,,EXP-LEGACY-002,,research/experiments/EXP-LEGACY-010/record.md; research/experiments/EXP-ECO-011/record.md; research/experiments/EXP-PLAT-003/record.md,research/normalized/EXP-LEGACY-010/decision/DEC-LEG-065-look1-mde.json,after W and S of every decision in the look group are recorded on tuning (PA-03 rule 2); MDE gate section 4.12 passes,rule:home-domain>section-overlap>cluster-focus>fewest-decisions
DEC-LEG-065,2,RESERVED,legacy,LG-legacy,2,EXP-LEGACY-010,EXP-ECO-011; EXP-PLAT-003,,EXP-LEGACY-002,,research/experiments/EXP-LEGACY-010/record.md; research/experiments/EXP-ECO-011/record.md; research/experiments/EXP-PLAT-003/record.md,research/normalized/EXP-LEGACY-010/decision/DEC-LEG-065-look2-mde.json,"only after a documented change, on new validation items from new independence groups committed and fingerprinted before use (section 5.2); otherwise labelled tuning",rule:home-domain>section-overlap>cluster-focus>fewest-decisions
DEC-LEG-066,1,PLANNED,legacy,LG-legacy,2,EXP-LEGACY-010,EXP-CONF-011,,EXP-LEGACY-002,,research/experiments/EXP-LEGACY-010/record.md; research/experiments/EXP-CONF-011/record.md,research/normalized/EXP-LEGACY-010/decision/DEC-LEG-066-look1-mde.json,after W and S of every decision in the look group are recorded on tuning (PA-03 rule 2); MDE gate section 4.12 passes,rule:home-domain>section-overlap>cluster-focus>fewest-decisions
DEC-LEG-066,2,RESERVED,legacy,LG-legacy,2,EXP-LEGACY-010,EXP-CONF-011,,EXP-LEGACY-002,,research/experiments/EXP-LEGACY-010/record.md; research/experiments/EXP-CONF-011/record.md,research/normalized/EXP-LEGACY-010/decision/DEC-LEG-066-look2-mde.json,"only after a documented change, on new validation items from new independence groups committed and fingerprinted before use (section 5.2); otherwise labelled tuning",rule:home-domain>section-overlap>cluster-focus>fewest-decisions
DEC-LEG-067,1,PLANNED,legacy,LG-legacy,2,EXP-LEGACY-010,EXP-PLAT-003,,EXP-LEGACY-002; EXP-LEGACY-006,,research/experiments/EXP-LEGACY-010/record.md; research/experiments/EXP-PLAT-003/record.md,research/normalized/EXP-LEGACY-010/decision/DEC-LEG-067-look1-mde.json,after W and S of every decision in the look group are recorded on tuning (PA-03 rule 2); MDE gate section 4.12 passes,rule:home-domain>section-overlap>cluster-focus>fewest-decisions
DEC-LEG-067,2,RESERVED,legacy,LG-legacy,2,EXP-LEGACY-010,EXP-PLAT-003,,EXP-LEGACY-002; EXP-LEGACY-006,,research/experiments/EXP-LEGACY-010/record.md; research/experiments/EXP-PLAT-003/record.md,research/normalized/EXP-LEGACY-010/decision/DEC-LEG-067-look2-mde.json,"only after a documented change, on new validation items from new independence groups committed and fingerprinted before use (section 5.2); otherwise labelled tuning",rule:home-domain>section-overlap>cluster-focus>fewest-decisions
DEC-LEG-068,1,PLANNED,legacy,LG-legacy,2,EXP-LEGACY-030,EXP-PLAT-004,,EXP-LEGACY-006,,research/experiments/EXP-LEGACY-030/record.md; research/experiments/EXP-PLAT-004/record.md,research/normalized/EXP-LEGACY-030/decision/DEC-LEG-068-look1-mde.json,after W and S of every decision in the look group are recorded on tuning (PA-03 rule 2); MDE gate section 4.12 passes,rule:home-domain>section-overlap>cluster-focus>fewest-decisions
DEC-LEG-068,2,RESERVED,legacy,LG-legacy,2,EXP-LEGACY-030,EXP-PLAT-004,,EXP-LEGACY-006,,research/experiments/EXP-LEGACY-030/record.md; research/experiments/EXP-PLAT-004/record.md,research/normalized/EXP-LEGACY-030/decision/DEC-LEG-068-look2-mde.json,"only after a documented change, on new validation items from new independence groups committed and fingerprinted before use (section 5.2); otherwise labelled tuning",rule:home-domain>section-overlap>cluster-focus>fewest-decisions
DEC-LEG-069,1,PLANNED,legacy,LG-legacy,2,EXP-LEGACY-010,,,EXP-LEGACY-002; EXP-LEGACY-004,,research/experiments/EXP-LEGACY-010/record.md,research/normalized/EXP-LEGACY-010/decision/DEC-LEG-069-look1-mde.json,after W and S of every decision in the look group are recorded on tuning (PA-03 rule 2); MDE gate section 4.12 passes,rule:home-domain>section-overlap>cluster-focus>fewest-decisions
DEC-LEG-069,2,RESERVED,legacy,LG-legacy,2,EXP-LEGACY-010,,,EXP-LEGACY-002; EXP-LEGACY-004,,research/experiments/EXP-LEGACY-010/record.md,research/normalized/EXP-LEGACY-010/decision/DEC-LEG-069-look2-mde.json,"only after a documented change, on new validation items from new independence groups committed and fingerprinted before use (section 5.2); otherwise labelled tuning",rule:home-domain>section-overlap>cluster-focus>fewest-decisions
DEC-LEG-070,1,PLANNED,legacy,LG-legacy,2,EXP-LEGACY-010,EXP-PLAT-003,,EXP-LEGACY-001,,research/experiments/EXP-LEGACY-010/record.md; research/experiments/EXP-PLAT-003/record.md,research/normalized/EXP-LEGACY-010/decision/DEC-LEG-070-look1-mde.json,after W and S of every decision in the look group are recorded on tuning (PA-03 rule 2); MDE gate section 4.12 passes,rule:home-domain>section-overlap>cluster-focus>fewest-decisions
DEC-LEG-070,2,RESERVED,legacy,LG-legacy,2,EXP-LEGACY-010,EXP-PLAT-003,,EXP-LEGACY-001,,research/experiments/EXP-LEGACY-010/record.md; research/experiments/EXP-PLAT-003/record.md,research/normalized/EXP-LEGACY-010/decision/DEC-LEG-070-look2-mde.json,"only after a documented change, on new validation items from new independence groups committed and fingerprinted before use (section 5.2); otherwise labelled tuning",rule:home-domain>section-overlap>cluster-focus>fewest-decisions
DEC-LEG-072,1,PLANNED,legacy,LG-legacy,2,EXP-LEGACY-010,EXP-CONF-011,,EXP-LEGACY-004,,research/experiments/EXP-LEGACY-010/record.md; research/experiments/EXP-CONF-011/record.md,research/normalized/EXP-LEGACY-010/decision/DEC-LEG-072-look1-mde.json,after W and S of every decision in the look group are recorded on tuning (PA-03 rule 2); MDE gate section 4.12 passes,rule:home-domain>section-overlap>cluster-focus>fewest-decisions
DEC-LEG-072,2,RESERVED,legacy,LG-legacy,2,EXP-LEGACY-010,EXP-CONF-011,,EXP-LEGACY-004,,research/experiments/EXP-LEGACY-010/record.md; research/experiments/EXP-CONF-011/record.md,research/normalized/EXP-LEGACY-010/decision/DEC-LEG-072-look2-mde.json,"only after a documented change, on new validation items from new independence groups committed and fingerprinted before use (section 5.2); otherwise labelled tuning",rule:home-domain>section-overlap>cluster-focus>fewest-decisions
DEC-LEG-073,1,PLANNED,legacy,LG-legacy,2,EXP-LEGACY-010,,,EXP-LEGACY-020; EXP-LEGACY-021,,research/experiments/EXP-LEGACY-010/record.md,research/normalized/EXP-LEGACY-010/decision/DEC-LEG-073-look1-mde.json,after W and S of every decision in the look group are recorded on tuning (PA-03 rule 2); MDE gate section 4.12 passes,rule:home-domain>section-overlap>cluster-focus>fewest-decisions
DEC-LEG-073,2,RESERVED,legacy,LG-legacy,2,EXP-LEGACY-010,,,EXP-LEGACY-020; EXP-LEGACY-021,,research/experiments/EXP-LEGACY-010/record.md,research/normalized/EXP-LEGACY-010/decision/DEC-LEG-073-look2-mde.json,"only after a documented change, on new validation items from new independence groups committed and fingerprinted before use (section 5.2); otherwise labelled tuning",rule:home-domain>section-overlap>cluster-focus>fewest-decisions
DEC-LEG-074,1,PLANNED,legacy,LG-legacy,2,EXP-LEGACY-010,,,EXP-LEGACY-004,,research/experiments/EXP-LEGACY-010/record.md,research/normalized/EXP-LEGACY-010/decision/DEC-LEG-074-look1-mde.json,after W and S of every decision in the look group are recorded on tuning (PA-03 rule 2); MDE gate section 4.12 passes,rule:home-domain>section-overlap>cluster-focus>fewest-decisions
DEC-LEG-074,2,RESERVED,legacy,LG-legacy,2,EXP-LEGACY-010,,,EXP-LEGACY-004,,research/experiments/EXP-LEGACY-010/record.md,research/normalized/EXP-LEGACY-010/decision/DEC-LEG-074-look2-mde.json,"only after a documented change, on new validation items from new independence groups committed and fingerprinted before use (section 5.2); otherwise labelled tuning",rule:home-domain>section-overlap>cluster-focus>fewest-decisions
DEC-LEG-075,1,PLANNED,legacy,LG-legacy,2,EXP-LEGACY-010,EXP-ECO-011,,EXP-ECO-001; EXP-LEGACY-004; EXP-LEGACY-021,,research/experiments/EXP-LEGACY-010/record.md; research/experiments/EXP-ECO-011/record.md,research/normalized/EXP-LEGACY-010/decision/DEC-LEG-075-look1-mde.json,after W and S of every decision in the look group are recorded on tuning (PA-03 rule 2); MDE gate section 4.12 passes,rule:home-domain>section-overlap>cluster-focus>fewest-decisions
DEC-LEG-075,2,RESERVED,legacy,LG-legacy,2,EXP-LEGACY-010,EXP-ECO-011,,EXP-ECO-001; EXP-LEGACY-004; EXP-LEGACY-021,,research/experiments/EXP-LEGACY-010/record.md; research/experiments/EXP-ECO-011/record.md,research/normalized/EXP-LEGACY-010/decision/DEC-LEG-075-look2-mde.json,"only after a documented change, on new validation items from new independence groups committed and fingerprinted before use (section 5.2); otherwise labelled tuning",rule:home-domain>section-overlap>cluster-focus>fewest-decisions
DEC-LEG-076,1,PLANNED,legacy,LG-legacy,2,EXP-LEGACY-010,EXP-PLAT-003,,,,research/experiments/EXP-LEGACY-010/record.md; research/experiments/EXP-PLAT-003/record.md,research/normalized/EXP-LEGACY-010/decision/DEC-LEG-076-look1-mde.json,after W and S of every decision in the look group are recorded on tuning (PA-03 rule 2); MDE gate section 4.12 passes,rule:home-domain>section-overlap>cluster-focus>fewest-decisions
DEC-LEG-076,2,RESERVED,legacy,LG-legacy,2,EXP-LEGACY-010,EXP-PLAT-003,,,,research/experiments/EXP-LEGACY-010/record.md; research/experiments/EXP-PLAT-003/record.md,research/normalized/EXP-LEGACY-010/decision/DEC-LEG-076-look2-mde.json,"only after a documented change, on new validation items from new independence groups committed and fingerprinted before use (section 5.2); otherwise labelled tuning",rule:home-domain>section-overlap>cluster-focus>fewest-decisions
DEC-LEG-077,1,PLANNED,legacy,LG-legacy,2,EXP-LEGACY-010,EXP-PLAT-002,,EXP-LEGACY-001,,research/experiments/EXP-LEGACY-010/record.md; research/experiments/EXP-PLAT-002/record.md,research/normalized/EXP-LEGACY-010/decision/DEC-LEG-077-look1-mde.json,after W and S of every decision in the look group are recorded on tuning (PA-03 rule 2); MDE gate section 4.12 passes,rule:home-domain>section-overlap>cluster-focus>fewest-decisions
DEC-LEG-077,2,RESERVED,legacy,LG-legacy,2,EXP-LEGACY-010,EXP-PLAT-002,,EXP-LEGACY-001,,research/experiments/EXP-LEGACY-010/record.md; research/experiments/EXP-PLAT-002/record.md,research/normalized/EXP-LEGACY-010/decision/DEC-LEG-077-look2-mde.json,"only after a documented change, on new validation items from new independence groups committed and fingerprinted before use (section 5.2); otherwise labelled tuning",rule:home-domain>section-overlap>cluster-focus>fewest-decisions
DEC-LEG-079,1,PLANNED,legacy,LG-legacy,2,EXP-PLAT-002,,,EXP-LEGACY-001,,research/experiments/EXP-PLAT-002/record.md,research/normalized/EXP-PLAT-002/decision/DEC-LEG-079-look1-mde.json,after W and S of every decision in the look group are recorded on tuning (PA-03 rule 2); MDE gate section 4.12 passes,rule:home-domain>section-overlap>cluster-focus>fewest-decisions
DEC-LEG-079,2,RESERVED,legacy,LG-legacy,2,EXP-PLAT-002,,,EXP-LEGACY-001,,research/experiments/EXP-PLAT-002/record.md,research/normalized/EXP-PLAT-002/decision/DEC-LEG-079-look2-mde.json,"only after a documented change, on new validation items from new independence groups committed and fingerprinted before use (section 5.2); otherwise labelled tuning",rule:home-domain>section-overlap>cluster-focus>fewest-decisions
DEC-LEG-081,1,PLANNED,legacy,LG-legacy,1,EXP-CONF-011,,,EXP-LEGACY-001; EXP-LEGACY-005,,research/experiments/EXP-CONF-011/record.md,research/normalized/EXP-CONF-011/decision/DEC-LEG-081-look1-mde.json,after W and S of every decision in the look group are recorded on tuning (PA-03 rule 2); MDE gate section 4.12 passes,rule:home-domain>section-overlap>cluster-focus>fewest-decisions
DEC-LEG-081,2,RESERVED,legacy,LG-legacy,1,EXP-CONF-011,,,EXP-LEGACY-001; EXP-LEGACY-005,,research/experiments/EXP-CONF-011/record.md,research/normalized/EXP-CONF-011/decision/DEC-LEG-081-look2-mde.json,"only after a documented change, on new validation items from new independence groups committed and fingerprinted before use (section 5.2); otherwise labelled tuning",rule:home-domain>section-overlap>cluster-focus>fewest-decisions
DEC-LEG-082,1,PLANNED,legacy,LG-legacy,1,EXP-CONF-011,,,EXP-LEGACY-001; EXP-LEGACY-005; EXP-LEGACY-021,,research/experiments/EXP-CONF-011/record.md,research/normalized/EXP-CONF-011/decision/DEC-LEG-082-look1-mde.json,after W and S of every decision in the look group are recorded on tuning (PA-03 rule 2); MDE gate section 4.12 passes,rule:home-domain>section-overlap>cluster-focus>fewest-decisions
DEC-LEG-082,2,RESERVED,legacy,LG-legacy,1,EXP-CONF-011,,,EXP-LEGACY-001; EXP-LEGACY-005; EXP-LEGACY-021,,research/experiments/EXP-CONF-011/record.md,research/normalized/EXP-CONF-011/decision/DEC-LEG-082-look2-mde.json,"only after a documented change, on new validation items from new independence groups committed and fingerprinted before use (section 5.2); otherwise labelled tuning",rule:home-domain>section-overlap>cluster-focus>fewest-decisions
DEC-LEG-083,1,PLANNED,legacy,LG-legacy,2,EXP-LEGACY-041,EXP-CONF-011,,EXP-LEGACY-001,,research/experiments/EXP-LEGACY-041/record.md; research/experiments/EXP-CONF-011/record.md,research/normalized/EXP-LEGACY-041/decision/DEC-LEG-083-look1-mde.json,after W and S of every decision in the look group are recorded on tuning (PA-03 rule 2); MDE gate section 4.12 passes,rule:home-domain>section-overlap>cluster-focus>fewest-decisions
DEC-LEG-083,2,RESERVED,legacy,LG-legacy,2,EXP-LEGACY-041,EXP-CONF-011,,EXP-LEGACY-001,,research/experiments/EXP-LEGACY-041/record.md; research/experiments/EXP-CONF-011/record.md,research/normalized/EXP-LEGACY-041/decision/DEC-LEG-083-look2-mde.json,"only after a documented change, on new validation items from new independence groups committed and fingerprinted before use (section 5.2); otherwise labelled tuning",rule:home-domain>section-overlap>cluster-focus>fewest-decisions
DEC-LEG-084,1,PLANNED,legacy,LG-legacy,1,EXP-CONF-011,,,EXP-LEGACY-001,,research/experiments/EXP-CONF-011/record.md,research/normalized/EXP-CONF-011/decision/DEC-LEG-084-look1-mde.json,after W and S of every decision in the look group are recorded on tuning (PA-03 rule 2); MDE gate section 4.12 passes,rule:home-domain>section-overlap>cluster-focus>fewest-decisions
DEC-LEG-084,2,RESERVED,legacy,LG-legacy,1,EXP-CONF-011,,,EXP-LEGACY-001,,research/experiments/EXP-CONF-011/record.md,research/normalized/EXP-CONF-011/decision/DEC-LEG-084-look2-mde.json,"only after a documented change, on new validation items from new independence groups committed and fingerprinted before use (section 5.2); otherwise labelled tuning",rule:home-domain>section-overlap>cluster-focus>fewest-decisions
DEC-LEG-085,1,PLANNED,legacy,LG-legacy,2,EXP-LEGACY-010,EXP-ECO-011; EXP-LEGACY-041,,EXP-ECO-001; EXP-LEGACY-001; EXP-LEGACY-021,,research/experiments/EXP-LEGACY-010/record.md; research/experiments/EXP-ECO-011/record.md; research/experiments/EXP-LEGACY-041/record.md,research/normalized/EXP-LEGACY-010/decision/DEC-LEG-085-look1-mde.json,after W and S of every decision in the look group are recorded on tuning (PA-03 rule 2); MDE gate section 4.12 passes,rule:home-domain>section-overlap>cluster-focus>fewest-decisions
DEC-LEG-085,2,RESERVED,legacy,LG-legacy,2,EXP-LEGACY-010,EXP-ECO-011; EXP-LEGACY-041,,EXP-ECO-001; EXP-LEGACY-001; EXP-LEGACY-021,,research/experiments/EXP-LEGACY-010/record.md; research/experiments/EXP-ECO-011/record.md; research/experiments/EXP-LEGACY-041/record.md,research/normalized/EXP-LEGACY-010/decision/DEC-LEG-085-look2-mde.json,"only after a documented change, on new validation items from new independence groups committed and fingerprinted before use (section 5.2); otherwise labelled tuning",rule:home-domain>section-overlap>cluster-focus>fewest-decisions
DEC-LEG-087,1,PLANNED,legacy,LG-legacy,1,EXP-CONF-011,,,EXP-LEGACY-001; EXP-LEGACY-005,,research/experiments/EXP-CONF-011/record.md,research/normalized/EXP-CONF-011/decision/DEC-LEG-087-look1-mde.json,after W and S of every decision in the look group are recorded on tuning (PA-03 rule 2); MDE gate section 4.12 passes,rule:home-domain>section-overlap>cluster-focus>fewest-decisions
DEC-LEG-087,2,RESERVED,legacy,LG-legacy,1,EXP-CONF-011,,,EXP-LEGACY-001; EXP-LEGACY-005,,research/experiments/EXP-CONF-011/record.md,research/normalized/EXP-CONF-011/decision/DEC-LEG-087-look2-mde.json,"only after a documented change, on new validation items from new independence groups committed and fingerprinted before use (section 5.2); otherwise labelled tuning",rule:home-domain>section-overlap>cluster-focus>fewest-decisions
DEC-LEG-088,1,PLANNED,legacy,LG-legacy,2,EXP-LEGACY-010,EXP-PLAT-003; EXP-PLAT-006,,EXP-LEGACY-051,,research/experiments/EXP-LEGACY-010/record.md; research/experiments/EXP-PLAT-003/record.md; research/experiments/EXP-PLAT-006/record.md,research/normalized/EXP-LEGACY-010/decision/DEC-LEG-088-look1-mde.json,after W and S of every decision in the look group are recorded on tuning (PA-03 rule 2); MDE gate section 4.12 passes,rule:home-domain>section-overlap>cluster-focus>fewest-decisions
DEC-LEG-088,2,RESERVED,legacy,LG-legacy,2,EXP-LEGACY-010,EXP-PLAT-003; EXP-PLAT-006,,EXP-LEGACY-051,,research/experiments/EXP-LEGACY-010/record.md; research/experiments/EXP-PLAT-003/record.md; research/experiments/EXP-PLAT-006/record.md,research/normalized/EXP-LEGACY-010/decision/DEC-LEG-088-look2-mde.json,"only after a documented change, on new validation items from new independence groups committed and fingerprinted before use (section 5.2); otherwise labelled tuning",rule:home-domain>section-overlap>cluster-focus>fewest-decisions
DEC-LEG-089,1,PLANNED,legacy,LG-legacy,2,EXP-LEGACY-010,EXP-CRYPTO-019,,EXP-LEGACY-001,,research/experiments/EXP-LEGACY-010/record.md; research/experiments/EXP-CRYPTO-019/record.md,research/normalized/EXP-LEGACY-010/decision/DEC-LEG-089-look1-mde.json,after W and S of every decision in the look group are recorded on tuning (PA-03 rule 2); MDE gate section 4.12 passes,rule:home-domain>section-overlap>cluster-focus>fewest-decisions
DEC-LEG-089,2,RESERVED,legacy,LG-legacy,2,EXP-LEGACY-010,EXP-CRYPTO-019,,EXP-LEGACY-001,,research/experiments/EXP-LEGACY-010/record.md; research/experiments/EXP-CRYPTO-019/record.md,research/normalized/EXP-LEGACY-010/decision/DEC-LEG-089-look2-mde.json,"only after a documented change, on new validation items from new independence groups committed and fingerprinted before use (section 5.2); otherwise labelled tuning",rule:home-domain>section-overlap>cluster-focus>fewest-decisions
DEC-LEG-090,1,PLANNED,legacy,LG-legacy,2,EXP-LEGACY-010,EXP-CONF-011,,EXP-LEGACY-001,,research/experiments/EXP-LEGACY-010/record.md; research/experiments/EXP-CONF-011/record.md,research/normalized/EXP-LEGACY-010/decision/DEC-LEG-090-look1-mde.json,after W and S of every decision in the look group are recorded on tuning (PA-03 rule 2); MDE gate section 4.12 passes,rule:home-domain>section-overlap>cluster-focus>fewest-decisions
DEC-LEG-090,2,RESERVED,legacy,LG-legacy,2,EXP-LEGACY-010,EXP-CONF-011,,EXP-LEGACY-001,,research/experiments/EXP-LEGACY-010/record.md; research/experiments/EXP-CONF-011/record.md,research/normalized/EXP-LEGACY-010/decision/DEC-LEG-090-look2-mde.json,"only after a documented change, on new validation items from new independence groups committed and fingerprinted before use (section 5.2); otherwise labelled tuning",rule:home-domain>section-overlap>cluster-focus>fewest-decisions
DEC-LEG-091,1,PLANNED,legacy,LG-legacy,2,EXP-LEGACY-030,EXP-PLAT-013,,,,research/experiments/EXP-LEGACY-030/record.md; research/experiments/EXP-PLAT-013/record.md,research/normalized/EXP-LEGACY-030/decision/DEC-LEG-091-look1-mde.json,after W and S of every decision in the look group are recorded on tuning (PA-03 rule 2); MDE gate section 4.12 passes,rule:home-domain>section-overlap>cluster-focus>fewest-decisions
DEC-LEG-091,2,RESERVED,legacy,LG-legacy,2,EXP-LEGACY-030,EXP-PLAT-013,,,,research/experiments/EXP-LEGACY-030/record.md; research/experiments/EXP-PLAT-013/record.md,research/normalized/EXP-LEGACY-030/decision/DEC-LEG-091-look2-mde.json,"only after a documented change, on new validation items from new independence groups committed and fingerprinted before use (section 5.2); otherwise labelled tuning",rule:home-domain>section-overlap>cluster-focus>fewest-decisions
DEC-LEG-092,1,PLANNED,legacy,LG-legacy,2,EXP-LEGACY-010,EXP-PLAT-003,,EXP-LEGACY-001; EXP-LEGACY-051,,research/experiments/EXP-LEGACY-010/record.md; research/experiments/EXP-PLAT-003/record.md,research/normalized/EXP-LEGACY-010/decision/DEC-LEG-092-look1-mde.json,after W and S of every decision in the look group are recorded on tuning (PA-03 rule 2); MDE gate section 4.12 passes,rule:home-domain>section-overlap>cluster-focus>fewest-decisions
DEC-LEG-092,2,RESERVED,legacy,LG-legacy,2,EXP-LEGACY-010,EXP-PLAT-003,,EXP-LEGACY-001; EXP-LEGACY-051,,research/experiments/EXP-LEGACY-010/record.md; research/experiments/EXP-PLAT-003/record.md,research/normalized/EXP-LEGACY-010/decision/DEC-LEG-092-look2-mde.json,"only after a documented change, on new validation items from new independence groups committed and fingerprinted before use (section 5.2); otherwise labelled tuning",rule:home-domain>section-overlap>cluster-focus>fewest-decisions
DEC-LEG-093,1,PLANNED,legacy,LG-legacy,2,EXP-LEGACY-010,EXP-LEGACY-040; EXP-LEGACY-041,,,,research/experiments/EXP-LEGACY-010/record.md; research/experiments/EXP-LEGACY-040/record.md; research/experiments/EXP-LEGACY-041/record.md,research/normalized/EXP-LEGACY-010/decision/DEC-LEG-093-look1-mde.json,after W and S of every decision in the look group are recorded on tuning (PA-03 rule 2); MDE gate section 4.12 passes,rule:home-domain>section-overlap>cluster-focus>fewest-decisions
DEC-LEG-093,2,RESERVED,legacy,LG-legacy,2,EXP-LEGACY-010,EXP-LEGACY-040; EXP-LEGACY-041,,,,research/experiments/EXP-LEGACY-010/record.md; research/experiments/EXP-LEGACY-040/record.md; research/experiments/EXP-LEGACY-041/record.md,research/normalized/EXP-LEGACY-010/decision/DEC-LEG-093-look2-mde.json,"only after a documented change, on new validation items from new independence groups committed and fingerprinted before use (section 5.2); otherwise labelled tuning",rule:home-domain>section-overlap>cluster-focus>fewest-decisions
DEC-LEG-094,1,PLANNED,legacy,LG-legacy,2,EXP-LEGACY-010,EXP-PLAT-003,,EXP-LEGACY-001; EXP-LEGACY-006,,research/experiments/EXP-LEGACY-010/record.md; research/experiments/EXP-PLAT-003/record.md,research/normalized/EXP-LEGACY-010/decision/DEC-LEG-094-look1-mde.json,after W and S of every decision in the look group are recorded on tuning (PA-03 rule 2); MDE gate section 4.12 passes,rule:home-domain>section-overlap>cluster-focus>fewest-decisions
DEC-LEG-094,2,RESERVED,legacy,LG-legacy,2,EXP-LEGACY-010,EXP-PLAT-003,,EXP-LEGACY-001; EXP-LEGACY-006,,research/experiments/EXP-LEGACY-010/record.md; research/experiments/EXP-PLAT-003/record.md,research/normalized/EXP-LEGACY-010/decision/DEC-LEG-094-look2-mde.json,"only after a documented change, on new validation items from new independence groups committed and fingerprinted before use (section 5.2); otherwise labelled tuning",rule:home-domain>section-overlap>cluster-focus>fewest-decisions
